task,size_label,seed,algorithm,queue_s,delay_s,deadline_miss,utility
routing,9,29,qaoa,344.04180000000014,351.50940000000014,True,-48.66714602546776
routing,9,29,qaoa,414.5057599999997,421.97335999999973,True,-58.02209332091049
routing,9,29,qaoa,490.61076,498.07836000000003,True,-68.1259572524817
routing,9,29,qaoa,562.345,569.8126,True,-77.64954966026922
routing,9,29,qaoa,619.4498599999986,626.9174599999985,True,-85.23091402885744
routing,9,29,qaoa,690.436,697.9036,True,-94.65518706725801
routing,9,29,qaoa,773.6281,781.0957,True,-105.69994967919759
routing,9,29,qaoa,869.4112000000001,876.8788000000001,True,-118.4163206054715
routing,9,29,qaoa,987.3664600000002,994.8340600000001,True,-134.07631531085354
routing,9,29,qaoa,1086.8556800000001,1094.32328,True,-147.28471872111763
routing,9,29,qaoa,1229.1304000000002,1236.5980000000002,True,-166.17341738457452
routing,9,29,qaoa,1385.3546000000003,1392.8222000000003,True,-186.91407909692668
routing,9,29,qaoa,1573.872,1581.3396,True,-211.942055686291
routing,9,29,qaoa,1659.3689999999997,1666.8365999999996,True,-223.29282179308473
routing,9,29,qaoa,1845.4639200000006,1852.9315200000005,True,-247.99918471321655
routing,9,29,qaoa,1984.3545999999997,1991.8221999999996,True,-266.4386109280958
routing,9,29,qaoa,2142.4704200000006,2149.9380200000005,True,-287.4304081912034
routing,9,29,qaoa,2354.9834799999994,2362.4510799999994,True,-315.6441003523204
routing,9,29,qaoa,2640.971080000004,2648.438680000004,True,-353.6124309024373
routing,9,29,qaoa,3063.725839999996,3071.193439999996,True,-409.73826457255024
routing,9,29,qaoa,3439.3412000000008,3446.8088000000007,True,-459.6057698356495
routing,9,29,qaoa,3801.291,3808.7586,True,-507.6590058813678
routing,9,29,qaoa,4050.0429999999997,4057.5105999999996,True,-540.6838578714629
routing,9,29,qaoa,4558.4302,4565.8978,True,-608.1784389548668
routing,9,29,qaoa,5322.557020000019,5330.024620000019,True,-709.6255635293937
routing,9,29,qaoa,6057.725400000011,6065.193000000011,True,-807.2281031564028
routing,9,29,qaoa,6972.0684,6979.536,True,-928.6182517509034
routing,9,29,qaoa,8712.808159999999,8720.275759999999,True,-1159.722616448569
routing,9,29,qaoa,10521.81418,10529.28178,True,-1399.890157050016
routing,9,29,qaoa,12618.34379999998,12625.81139999998,True,-1678.2299508741853
routing,9,29,qaoa,15199.242,15206.7096,True,-2020.8755619908943
routing,9,29,qaoa,16883.529360000022,16890.996960000022,True,-2244.4851843167003
routing,9,29,qaoa,19501.190020000002,19508.65762,True,-2592.0114589066293
routing,9,29,qaoa,21076.21,21083.6776,True,-2801.1145082125345
routing,9,29,qaoa,22301.64380000001,22309.11140000001,True,-2963.805742327879
routing,9,29,qaoa,26987.915000000023,26995.382600000023,True,-3585.9652134696025
routing,9,29,qaoa,30066.483,30073.9506,True,-3994.6825405320687
routing,9,29,qaoa,30066.483,30073.9506,True,-3994.6825405320687
routing,9,29,qaoa,30066.483,30073.9506,True,-3994.6825405320687
routing,9,29,qaoa,30066.483,30073.9506,True,-3994.6825405320687
routing,9,29,qaoa,33371.82029999999,33379.287899999996,True,-4433.506248923722
routing,9,29,qaoa,38236.13444,38243.602040000005,True,-5079.303084755503
routing,9,29,qaoa,40437.690900000016,40445.15850000002,True,-5371.586468363829
routing,9,29,qaoa,43481.24719999998,43488.71479999999,True,-5775.6555666264385
routing,9,29,qaoa,48527.276759999986,48534.74435999999,True,-6445.577333513318
routing,9,29,qaoa,53383.85760000005,53391.32520000005,True,-7090.3474797591125
routing,9,29,qaoa,57209.223620000026,57216.69122000003,True,-7598.21132253601
routing,9,29,qaoa,61686.115119999995,61693.58272,True,-8192.57309314776
routing,9,29,qaoa,66509.9831,66517.4507,True,-8833.000209549877
routing,9,29,qaoa,71306.13684000002,71313.60444000002,True,-9469.74792367978
routing,9,29,qaoa,74862.84220000001,74870.30980000002,True,-9941.943797829046
routing,9,29,qaoa,78499.14332,78506.61092,True,-10424.706976735815
routing,9,29,qaoa,84164.05534000002,84171.52294000002,True,-11176.7929137229
routing,9,29,qaoa,92768.07739999995,92775.54499999995,True,-12319.081438241341
routing,9,29,qaoa,114401.64185999993,114409.10945999993,True,-15191.200111898968
routing,9,29,qaoa,207486.316,207493.7836,True,-27549.32220144896
routing,12,0,qaoa,0.135999999999996,9.051399999999996,True,-2.800505761999747
routing,12,0,qaoa,0.20899999999999802,9.124399999999998,True,-2.8069618815642325
routing,12,0,qaoa,0.24399999999999603,9.159399999999996,True,-2.8100572813554243
routing,12,0,qaoa,0.27665999999999735,9.192059999999998,True,-2.812945731560576
routing,12,0,qaoa,0.304999999999998,9.220399999999998,True,-2.815452120991501
routing,12,0,qaoa,0.339999999999996,9.255399999999996,True,-2.818547520782692
routing,12,0,qaoa,0.375,9.2904,True,-2.8216429205738844
routing,12,0,qaoa,0.40953999999999713,9.324939999999998,True,-2.82469763796782
routing,12,0,qaoa,0.430999999999998,9.346399999999997,True,-2.8265955602397907
routing,12,0,qaoa,0.439999999999998,9.355399999999998,True,-2.827391520186097
routing,12,0,qaoa,0.490999999999998,9.406399999999998,True,-2.8319019598818334
routing,12,0,qaoa,0.6784199999999982,9.593819999999997,True,-2.8484773835636936
routing,12,0,qaoa,1.962999999999996,10.878399999999996,True,-2.962085631099946
routing,12,0,qaoa,3.8434,12.7588,True,-3.1283881958815636
routing,12,0,qaoa,5.347399999999997,14.262799999999997,True,-3.2614019469087654
routing,12,0,qaoa,5.855999999999994,14.771399999999993,True,-3.30638252787448
routing,12,0,qaoa,6.1309999999999985,15.046399999999998,True,-3.330703526233843
routing,12,0,qaoa,6.987819999999996,15.903219999999996,True,-3.4064806819220923
routing,12,0,qaoa,8.000759999999998,16.916159999999998,True,-3.496065089478937
routing,12,0,qaoa,12.341100000000006,21.256500000000006,True,-3.8799247331846614
routing,12,0,qaoa,13.304399999999998,22.2198,True,-3.9651189794376553
routing,12,0,qaoa,13.90162,22.81702,True,-4.017937112674668
routing,12,0,qaoa,15.222199999999988,24.13759999999999,True,-4.134729199996144
routing,12,0,qaoa,18.379039999999993,27.294439999999994,True,-4.413920110762577
routing,12,0,qaoa,22.835399999999996,31.750799999999998,True,-4.808040562576131
routing,12,0,qaoa,26.961999999999996,35.877399999999994,True,-5.172997041957017
routing,12,0,qaoa,32.792440000000006,41.707840000000004,True,-5.688641120772871
routing,12,0,qaoa,36.70302,45.61842,True,-6.034492792642523
routing,12,0,qaoa,39.79948,48.71488,True,-6.308343696569179
routing,12,0,qaoa,43.874579999999995,52.78997999999999,True,-6.668745516257312
routing,12,0,qaoa,48.43859999999999,57.353999999999985,True,-7.07238741782857
routing,12,0,qaoa,56.573319999999974,65.48871999999997,True,-7.791822006097189
routing,12,0,qaoa,60.897079999999995,69.81248,True,-8.17421531470183
routing,12,0,qaoa,67.98,76.89540000000001,True,-8.800628717245445
routing,12,0,qaoa,78.23212000000001,87.14752000000001,True,-9.70732614888175
routing,12,0,qaoa,84.26360000000003,93.17900000000003,True,-10.240750204098207
routing,12,0,qaoa,96.56627999999998,105.48167999999998,True,-11.32879914990096
routing,12,0,qaoa,111.79625999999999,120.71166,True,-12.675738490239572
routing,12,0,qaoa,130.88152,139.79692,True,-14.363638770777754
routing,12,0,qaoa,150.539,159.4544,True,-16.1021461847021
routing,12,0,qaoa,170.9178000000002,179.8332000000002,True,-17.904447135123096
routing,12,0,qaoa,186.811,195.7264,True,-19.31004164830495
routing,12,0,qaoa,208.04779999999997,216.96319999999997,True,-21.188224113607138
routing,12,0,qaoa,246.65518000000006,255.57058000000006,True,-24.602660570477223
routing,12,0,qaoa,292.61968,301.53508,True,-28.667760676255043
routing,12,0,qaoa,344.04180000000014,352.9572000000001,True,-33.215532662272956
routing,12,0,qaoa,414.5057599999997,423.4211599999997,True,-39.44736486428805
routing,12,0,qaoa,490.61076,499.52616,True,-46.178090610249015
routing,12,0,qaoa,562.345,571.2604,True,-52.522266367885706
routing,12,0,qaoa,619.4498599999986,628.3652599999986,True,-57.57261984560051
routing,12,0,qaoa,690.436,699.3514,True,-63.85063364370046
routing,12,0,qaoa,773.6281,782.5435,True,-71.20814247138007
routing,12,0,qaoa,869.4112000000001,878.3266000000001,True,-79.67919926394234
routing,12,0,qaoa,987.3664600000002,996.2818600000002,True,-90.11116175462648
routing,12,0,qaoa,1086.8556800000001,1095.7710800000002,True,-98.9099877778782
routing,12,0,qaoa,1229.1304000000002,1238.0458000000003,True,-111.49276316587351
routing,12,0,qaoa,1385.3546000000003,1394.2700000000004,True,-125.30923048184685
routing,12,0,qaoa,1573.872,1582.7874000000002,True,-141.98170821316035
routing,12,0,qaoa,1659.3689999999997,1668.2843999999998,True,-149.543062383089
routing,12,0,qaoa,1845.4639200000006,1854.3793200000007,True,-166.001295997655
routing,12,0,qaoa,1984.3545999999997,1993.2699999999998,True,-178.28478690823928
routing,12,0,qaoa,2142.4704200000006,2151.3858200000004,True,-192.26854908572733
routing,12,0,qaoa,2354.9834799999994,2363.8988799999993,True,-211.06320284428372
routing,12,0,qaoa,2640.971080000004,2649.8864800000038,True,-236.35594448209474
routing,12,0,qaoa,3063.725839999996,3072.641239999996,True,-273.74437293435784
routing,12,0,qaoa,3439.3412000000008,3448.2566000000006,True,-306.9637931318536
routing,12,0,qaoa,3801.291,3810.2064,True,-338.974631284477
routing,12,0,qaoa,4050.0429999999997,4058.9583999999995,True,-360.9742566804336
routing,12,0,qaoa,4558.4302,4567.3456,True,-405.936017615418
routing,12,0,qaoa,5322.557020000019,5331.472420000019,True,-473.5153890174729
routing,12,0,qaoa,6057.725400000011,6066.640800000011,True,-538.5336761586901
routing,12,0,qaoa,6972.0684,6980.9838,True,-619.3981656237593
routing,12,0,qaoa,8712.808159999999,8721.723559999999,True,-773.3491796129827
routing,12,0,qaoa,10521.81418,10530.72958,True,-933.3376612293328
routing,12,0,qaoa,12618.34379999998,12627.25919999998,True,-1118.754728314328
routing,12,0,qaoa,15199.242,15208.1574,True,-1347.0093497248051
routing,12,0,qaoa,16883.529360000022,16892.444760000024,True,-1495.9677137948233
routing,12,0,qaoa,19501.190020000002,19510.105420000004,True,-1727.4736069483738
routing,12,0,qaoa,21076.21,21085.1254,True,-1866.7683645830741
routing,12,0,qaoa,22301.64380000001,22310.55920000001,True,-1975.145722544191
routing,12,0,qaoa,26987.915000000023,26996.830400000024,True,-2389.5995195141054
routing,12,0,qaoa,30066.483,30075.398400000002,True,-2661.8680550675026
routing,12,0,qaoa,30066.483,30075.398400000002,True,-2661.8680550675026
routing,12,0,qaoa,30066.483,30075.398400000002,True,-2661.8680550675026
routing,12,0,qaoa,30066.483,30075.398400000002,True,-2661.8680550675026
routing,12,0,qaoa,33371.82029999999,33380.73569999999,True,-2954.1920661600057
routing,12,0,qaoa,38236.13444,38245.04984,True,-3384.3919796813234
routing,12,0,qaoa,40437.690900000016,40446.606300000014,True,-3579.097619869336
routing,12,0,qaoa,43481.24719999998,43490.16259999998,True,-3848.2697208836107
routing,12,0,qaoa,48527.276759999986,48536.192159999984,True,-4294.540545065622
routing,12,0,qaoa,53383.85760000005,53392.773000000045,True,-4724.056525581081
routing,12,0,qaoa,57209.223620000026,57218.139020000024,True,-5062.371873567914
routing,12,0,qaoa,61686.115119999995,61695.03051999999,True,-5458.308131118974
routing,12,0,qaoa,66509.9831,66518.8985,True,-5884.930986491192
routing,12,0,qaoa,71306.13684000002,71315.05224000002,True,-6309.102794643152
routing,12,0,qaoa,74862.84220000001,74871.75760000001,True,-6623.657795462405
routing,12,0,qaoa,78499.14332,78508.05872,True,-6945.252244821192
routing,12,0,qaoa,84164.05534000002,84172.97074000002,True,-7446.25703007338
routing,12,0,qaoa,92768.07739999995,92776.99279999995,True,-8207.196689728558
routing,12,0,qaoa,114401.64185999993,114410.55725999993,True,-10120.469001506066
routing,12,0,qaoa,207486.316,207495.2314,True,-18352.87702710862
routing,12,1,qaoa,0.135999999999996,9.051399999999996,True,-2.8069939510743964
routing,12,1,qaoa,0.20899999999999802,9.124399999999998,True,-2.8135023982127874
routing,12,1,qaoa,0.24399999999999603,9.159399999999996,True,-2.8166228865668104
routing,12,1,qaoa,0.27665999999999735,9.192059999999998,True,-2.8195347479851645
routing,12,1,qaoa,0.304999999999998,9.220399999999998,True,-2.822061451983822
routing,12,1,qaoa,0.339999999999996,9.255399999999996,True,-2.825181940337845
routing,12,1,qaoa,0.375,9.2904,True,-2.8283024286918685
routing,12,1,qaoa,0.40953999999999713,9.324939999999998,True,-2.831381904913238
routing,12,1,qaoa,0.430999999999998,9.346399999999997,True,-2.8332952100583046
routing,12,1,qaoa,0.439999999999998,9.355399999999998,True,-2.8340976213493394
routing,12,1,qaoa,0.490999999999998,9.406399999999998,True,-2.8386446186652012
routing,12,1,qaoa,0.6784199999999982,9.593819999999997,True,-2.855354388016944
routing,12,1,qaoa,1.962999999999996,10.878399999999996,True,-2.969883443154398
routing,12,1,qaoa,3.8434,12.7588,True,-3.1375339088945373
routing,12,1,qaoa,5.347399999999997,14.262799999999997,True,-3.2716257513074116
routing,12,1,qaoa,5.855999999999994,14.771399999999993,True,-3.316970904931871
routing,12,1,qaoa,6.1309999999999985,15.046399999999998,True,-3.3414890277134814
routing,12,1,qaoa,6.987819999999996,15.903219999999996,True,-3.4178803657561665
routing,12,1,qaoa,8.000759999999998,16.916159999999998,True,-3.5081908649939972
routing,12,1,qaoa,12.341100000000006,21.256500000000006,True,-3.8951617342082905
routing,12,1,qaoa,13.304399999999998,22.2198,True,-3.981046489392015
routing,12,1,qaoa,13.90162,22.81702,True,-4.034292719528861
routing,12,1,qaoa,15.222199999999988,24.13759999999999,True,-4.152031419830452
routing,12,1,qaoa,18.379039999999993,27.294439999999994,True,-4.43348520427371
routing,12,1,qaoa,22.835399999999996,31.750799999999998,True,-4.830800046597538
routing,12,1,qaoa,26.961999999999996,35.877399999999994,True,-5.198714539217862
routing,12,1,qaoa,32.792440000000006,41.707840000000004,True,-5.718537971184433
routing,12,1,qaoa,36.70302,45.61842,True,-6.067192809683727
routing,12,1,qaoa,39.79948,48.71488,True,-6.343263305932244
routing,12,1,qaoa,43.874579999999995,52.78997999999999,True,-6.706586222831649
routing,12,1,qaoa,48.43859999999999,57.353999999999985,True,-7.1134996873324505
routing,12,1,qaoa,56.573319999999974,65.48871999999997,True,-7.838765373710681
routing,12,1,qaoa,60.897079999999995,69.81248,True,-8.22425802301327
routing,12,1,qaoa,67.98,76.89540000000001,True,-8.855748576512603
routing,12,1,qaoa,78.23212000000001,87.14752000000001,True,-9.769794892628216
routing,12,1,qaoa,84.26360000000003,93.17900000000003,True,-10.307542409700295
routing,12,1,qaoa,96.56627999999998,105.48167999999998,True,-11.4044101143652
routing,12,1,qaoa,111.79625999999999,120.71166,True,-12.762266549279584
routing,12,1,qaoa,130.88152,139.79692,True,-14.463847451093905
routing,12,1,qaoa,150.539,159.4544,True,-16.216445662792196
routing,12,1,qaoa,170.9178000000002,179.8332000000002,True,-18.03335446476262
routing,12,1,qaoa,186.811,195.7264,True,-19.45034147928142
routing,12,1,qaoa,208.04779999999997,216.96319999999997,True,-21.34374682433044
routing,12,1,qaoa,246.65518000000006,255.57058000000006,True,-24.785857672025905
routing,12,1,qaoa,292.61968,301.53508,True,-28.883905870554205
routing,12,1,qaoa,344.04180000000014,352.9572000000001,True,-33.46853805910204
routing,12,1,qaoa,414.5057599999997,423.4211599999997,True,-39.750879960768955
routing,12,1,qaoa,490.61076,499.52616,True,-46.53615899456673
routing,12,1,qaoa,562.345,571.2604,True,-52.9317550089865
routing,12,1,qaoa,619.4498599999986,628.3652599999986,True,-58.02304216864678
routing,12,1,qaoa,690.436,699.3514,True,-64.35193997341969
routing,12,1,qaoa,773.6281,782.5435,True,-71.76908223618305
routing,12,1,qaoa,869.4112000000001,878.3266000000001,True,-80.30879789510368
routing,12,1,qaoa,987.3664600000002,996.2818600000002,True,-90.82531261298244
routing,12,1,qaoa,1086.8556800000001,1095.7710800000002,True,-99.69545410900625
routing,12,1,qaoa,1229.1304000000002,1238.0458000000003,True,-112.38021430420297
routing,12,1,qaoa,1385.3546000000003,1394.2700000000004,True,-126.30866563896188
routing,12,1,qaoa,1573.872,1582.7874000000002,True,-143.11627567412467
routing,12,1,qaoa,1659.3689999999997,1668.2843999999998,True,-150.73891546852192
routing,12,1,qaoa,1845.4639200000006,1854.3793200000007,True,-167.33054491431756
routing,12,1,qaoa,1984.3545999999997,1993.2699999999998,True,-179.7135948978128
routing,12,1,qaoa,2142.4704200000006,2151.3858200000004,True,-193.8106970377214
routing,12,1,qaoa,2354.9834799999994,2363.8988799999993,True,-212.75768357508684
routing,12,1,qaoa,2640.971080000004,2649.8864800000038,True,-238.25542572351557
routing,12,1,qaoa,3063.725839999996,3072.641239999996,True,-275.94689158602324
routing,12,1,qaoa,3439.3412000000008,3448.2566000000006,True,-309.4355589137997
routing,12,1,qaoa,3801.291,3810.2064,True,-341.7058485035413
routing,12,1,qaoa,4050.0429999999997,4058.9583999999995,True,-363.88378333325363
routing,12,1,qaoa,4558.4302,4567.3456,True,-409.20996438852126
routing,12,1,qaoa,5322.557020000019,5331.472420000019,True,-477.3370741829984
routing,12,1,qaoa,6057.725400000011,6066.640800000011,True,-542.8823418411681
routing,12,1,qaoa,6972.0684,6980.9838,True,-624.4022470720946
routing,12,1,qaoa,8712.808159999999,8721.723559999999,True,-779.6010513139463
routing,12,1,qaoa,10521.81418,10530.72958,True,-940.8862575358754
routing,12,1,qaoa,12618.34379999998,12627.25919999998,True,-1127.8061507665677
routing,12,1,qaoa,15199.242,15208.1574,True,-1357.9108015099682
routing,12,1,qaoa,16883.529360000022,16892.444760000024,True,-1508.0764898444893
routing,12,1,qaoa,19501.190020000002,19510.105420000004,True,-1741.4587642534643
routing,12,1,qaoa,21076.21,21085.1254,True,-1881.8825215375657
routing,12,1,qaoa,22301.64380000001,22310.55920000001,True,-1991.1382901526
routing,12,1,qaoa,26987.915000000023,26996.830400000024,True,-2408.951281678128
routing,12,1,qaoa,30066.483,30075.398400000002,True,-2683.4265842800664
routing,12,1,qaoa,30066.483,30075.398400000002,True,-2683.4265842800664
routing,12,1,qaoa,30066.483,30075.398400000002,True,-2683.4265842800664
routing,12,1,qaoa,30066.483,30075.398400000002,True,-2683.4265842800664
routing,12,1,qaoa,33371.82029999999,33380.73569999999,True,-2978.1199143020044
routing,12,1,qaoa,38236.13444,38245.04984,True,-3411.8066464214185
routing,12,1,qaoa,40437.690900000016,40446.606300000014,True,-3608.0903976829663
routing,12,1,qaoa,43481.24719999998,43490.16259999998,True,-3879.4441687962026
routing,12,1,qaoa,48527.276759999986,48536.192159999984,True,-4329.332068111513
routing,12,1,qaoa,53383.85760000005,53392.773000000045,True,-4762.32932387127
routing,12,1,qaoa,57209.223620000026,57218.139020000024,True,-5103.386755736564
routing,12,1,qaoa,61686.115119999995,61695.03051999999,True,-5502.532121107264
routing,12,1,qaoa,66509.9831,66518.8985,True,-5932.612802619679
routing,12,1,qaoa,71306.13684000002,71315.05224000002,True,-6360.222570898936
routing,12,1,qaoa,74862.84220000001,74871.75760000001,True,-6677.3270753152565
routing,12,1,qaoa,78499.14332,78508.05872,True,-7001.528083791851
routing,12,1,qaoa,84164.05534000002,84172.97074000002,True,-7506.593569076851
routing,12,1,qaoa,92768.07739999995,92776.99279999995,True,-8273.700730105047
routing,12,1,qaoa,114401.64185999993,114410.55725999993,True,-10202.480328774649
routing,12,1,qaoa,207486.316,207495.2314,True,-18501.612945686
routing,12,2,qaoa,0.135999999999996,9.051399999999996,True,-3.10129828153793
routing,12,2,qaoa,0.20899999999999802,9.124399999999998,True,-3.110180308025796
routing,12,2,qaoa,0.24399999999999603,9.159399999999996,True,-3.1144388138761427
routing,12,2,qaoa,0.27665999999999735,9.192059999999998,True,-3.1184126081924948
routing,12,2,qaoa,0.304999999999998,9.220399999999998,True,-3.1218607812153185
routing,12,2,qaoa,0.339999999999996,9.255399999999996,True,-3.1261192870656647
routing,12,2,qaoa,0.375,9.2904,True,-3.130377792916012
routing,12,2,qaoa,0.40953999999999713,9.324939999999998,True,-3.1345803298323256
routing,12,2,qaoa,0.430999999999998,9.346399999999997,True,-3.1371914022765663
routing,12,2,qaoa,0.439999999999998,9.355399999999998,True,-3.1382864466380838
routing,12,2,qaoa,0.490999999999998,9.406399999999998,True,-3.1444916980200177
routing,12,2,qaoa,0.6784199999999982,9.593819999999997,True,-3.167295388490645
routing,12,2,qaoa,1.962999999999996,10.878399999999996,True,-3.323592286926025
routing,12,2,qaoa,3.8434,12.7588,True,-3.5523835555257914
routing,12,2,qaoa,5.347399999999997,14.262799999999997,True,-3.735377635494973
routing,12,2,qaoa,5.855999999999994,14.771399999999993,True,-3.7972598090802947
routing,12,2,qaoa,6.1309999999999985,15.046399999999998,True,-3.8307194979044477
routing,12,2,qaoa,6.987819999999996,15.903219999999996,True,-3.9349701545528477
routing,12,2,qaoa,8.000759999999998,16.916159999999998,True,-4.058216180725708
routing,12,2,qaoa,12.341100000000006,21.256500000000006,True,-4.586312274511239
routing,12,2,qaoa,13.304399999999998,22.2198,True,-4.703518522672351
routing,12,2,qaoa,13.90162,22.81702,True,-4.776183233070751
routing,12,2,qaoa,15.222199999999988,24.13759999999999,True,-4.9368603089522
routing,12,2,qaoa,18.379039999999993,27.294439999999994,True,-5.320958069198152
routing,12,2,qaoa,22.835399999999996,31.750799999999998,True,-5.863170501519602
routing,12,2,qaoa,26.961999999999996,35.877399999999994,True,-6.365260508435043
routing,12,2,qaoa,32.792440000000006,41.707840000000004,True,-7.074659447009188
routing,12,2,qaoa,36.70302,45.61842,True,-7.55046595581629
routing,12,2,qaoa,39.79948,48.71488,True,-7.927217185112415
routing,12,2,qaoa,43.874579999999995,52.78997999999999,True,-8.423041104848059
routing,12,2,qaoa,48.43859999999999,57.353999999999985,True,-8.978352701165175
routing,12,2,qaoa,56.573319999999974,65.48871999999997,True,-9.968117064334653
routing,12,2,qaoa,60.897079999999995,69.81248,True,-10.494195843063078
routing,12,2,qaoa,67.98,76.89540000000001,True,-11.355986021849859
routing,12,2,qaoa,78.23212000000001,87.14752000000001,True,-12.603377821805738
routing,12,2,qaoa,84.26360000000003,93.17900000000003,True,-13.337237617984275
routing,12,2,qaoa,96.56627999999998,105.48167999999998,True,-14.834124325268345
routing,12,2,qaoa,111.79625999999999,120.71166,True,-16.68718029471584
routing,12,2,qaoa,130.88152,139.79692,True,-19.00931433372689
routing,12,2,qaoa,150.539,159.4544,True,-21.401071293243234
routing,12,2,qaoa,170.9178000000002,179.8332000000002,True,-23.880592408187375
routing,12,2,qaoa,186.811,195.7264,True,-25.814343413351043
routing,12,2,qaoa,208.04779999999997,216.96319999999997,True,-28.39825875742651
routing,12,2,qaoa,246.65518000000006,255.57058000000006,True,-33.09568028875669
routing,12,2,qaoa,292.61968,301.53508,True,-38.6882543504212
routing,12,2,qaoa,344.04180000000014,352.9572000000001,True,-44.94486574634198
routing,12,2,qaoa,414.5057599999997,423.4211599999997,True,-53.518328200587405
routing,12,2,qaoa,490.61076,499.52616,True,-62.7781449931769
routing,12,2,qaoa,562.345,571.2604,True,-71.5061644420389
routing,12,2,qaoa,619.4498599999986,628.3652599999986,True,-78.45420388184517
routing,12,2,qaoa,690.436,699.3514,True,-87.09120080994609
routing,12,2,qaoa,773.6281,782.5435,True,-97.21331636859244
routing,12,2,qaoa,869.4112000000001,878.3266000000001,True,-108.86739898900208
routing,12,2,qaoa,987.3664600000002,996.2818600000002,True,-123.21920369726378
routing,12,2,qaoa,1086.8556800000001,1095.7710800000002,True,-135.32421585201877
routing,12,2,qaoa,1229.1304000000002,1238.0458000000003,True,-152.63500806563107
routing,12,2,qaoa,1385.3546000000003,1394.2700000000004,True,-171.64305577036603
routing,12,2,qaoa,1573.872,1582.7874000000002,True,-194.58026865014136
routing,12,2,qaoa,1659.3689999999997,1668.2843999999998,True,-204.98282506977236
routing,12,2,qaoa,1845.4639200000006,1854.3793200000007,True,-227.6252909423379
routing,12,2,qaoa,1984.3545999999997,1993.2699999999998,True,-244.52434160915558
routing,12,2,qaoa,2142.4704200000006,2151.3858200000004,True,-263.7625457377944
routing,12,2,qaoa,2354.9834799999994,2363.8988799999993,True,-289.61934886022476
routing,12,2,qaoa,2640.971080000004,2649.8864800000038,True,-324.41591650955655
routing,12,2,qaoa,3063.725839999996,3072.641239999996,True,-375.85316275875243
routing,12,2,qaoa,3439.3412000000008,3448.2566000000006,True,-421.554882988469
routing,12,2,qaoa,3801.291,3810.2064,True,-465.59389272652027
routing,12,2,qaoa,4050.0429999999997,4058.9583999999995,True,-495.8599455061038
routing,12,2,qaoa,4558.4302,4567.3456,True,-557.7162273758566
routing,12,2,qaoa,5322.557020000019,5331.472420000019,True,-650.6887569009097
routing,12,2,qaoa,6057.725400000011,6066.640800000011,True,-740.1378668214761
routing,12,2,qaoa,6972.0684,6980.9838,True,-851.3874386707175
routing,12,2,qaoa,8712.808159999999,8721.723559999999,True,-1063.1860230104603
routing,12,2,qaoa,10521.81418,10530.72958,True,-1283.290672138526
routing,12,2,qaoa,12618.34379999998,12627.25919999998,True,-1538.3787764869528
routing,12,2,qaoa,15199.242,15208.1574,True,-1852.400778882644
routing,12,2,qaoa,16883.529360000022,16892.444760000024,True,-2057.3307096319295
routing,12,2,qaoa,19501.190020000002,19510.105420000004,True,-2375.825659198563
routing,12,2,qaoa,21076.21,21085.1254,True,-2567.4608534626436
routing,12,2,qaoa,22301.64380000001,22310.55920000001,True,-2716.5613393630024
routing,12,2,qaoa,26987.915000000023,26996.830400000024,True,-3286.7474342633177
routing,12,2,qaoa,30066.483,30075.398400000002,True,-3661.321715368742
routing,12,2,qaoa,30066.483,30075.398400000002,True,-3661.321715368742
routing,12,2,qaoa,30066.483,30075.398400000002,True,-3661.321715368742
routing,12,2,qaoa,30066.483,30075.398400000002,True,-3661.321715368742
routing,12,2,qaoa,33371.82029999999,33380.73569999999,True,-4063.4873790664255
routing,12,2,qaoa,38236.13444,38245.04984,True,-4655.336242583966
routing,12,2,qaoa,40437.690900000016,40446.606300000014,True,-4923.203130149066
routing,12,2,qaoa,43481.24719999998,43490.16259999998,True,-5293.517481846473
routing,12,2,qaoa,48527.276759999986,48536.192159999984,True,-5907.475950483104
routing,12,2,qaoa,53383.85760000005,53392.773000000045,True,-6498.383891049437
routing,12,2,qaoa,57209.223620000026,57218.139020000024,True,-6963.822278931927
routing,12,2,qaoa,61686.115119999995,61695.03051999999,True,-7508.532811620984
routing,12,2,qaoa,66509.9831,66518.8985,True,-8095.460526310409
routing,12,2,qaoa,71306.13684000002,71315.05224000002,True,-8679.016205194752
routing,12,2,qaoa,74862.84220000001,74871.75760000001,True,-9111.76622186673
routing,12,2,qaoa,78499.14332,78508.05872,True,-9554.200781670786
routing,12,2,qaoa,84164.05534000002,84172.97074000002,True,-10243.459666781331
routing,12,2,qaoa,92768.07739999995,92776.99279999995,True,-11290.324760467653
routing,12,2,qaoa,114401.64185999993,114410.55725999993,True,-13922.51506951797
routing,12,2,qaoa,207486.316,207495.2314,True,-25248.275909597993
routing,12,3,qaoa,0.135999999999996,9.279999999999996,True,-3.3804094506806353
routing,12,3,qaoa,0.20899999999999802,9.352999999999998,True,-3.391268275023274
routing,12,3,qaoa,0.24399999999999603,9.387999999999996,True,-3.396474560667005
routing,12,3,qaoa,0.27665999999999735,9.420659999999998,True,-3.4013327689276975
routing,12,3,qaoa,0.304999999999998,9.448999999999998,True,-3.405548372788936
routing,12,3,qaoa,0.339999999999996,9.483999999999996,True,-3.4107546584326665
routing,12,3,qaoa,0.375,9.519,True,-3.4159609440763976
routing,12,3,qaoa,0.40953999999999713,9.553539999999998,True,-3.4210988042516677
