task,size_label,seed,shots,replicate,feasible,optimal,gap
routing,6,23,64,10,True,True,0.0
routing,6,23,64,11,True,True,0.0
routing,6,23,64,12,True,True,0.0
routing,6,23,64,13,True,True,0.0
routing,6,23,64,14,True,True,0.0
routing,6,23,64,15,True,True,0.0
routing,6,23,64,16,True,True,0.0
routing,6,23,64,17,True,True,0.0
routing,6,23,64,18,True,True,0.0
routing,6,23,64,19,True,True,0.0
routing,6,23,64,20,True,True,0.0
routing,6,23,64,21,True,True,0.0
routing,6,23,64,22,True,True,0.0
routing,6,23,64,23,True,True,0.0
routing,6,23,64,24,True,True,0.0
routing,6,23,64,25,True,True,0.0
routing,6,23,64,26,True,True,0.0
routing,6,23,64,27,True,True,0.0
routing,6,23,64,28,True,True,0.0
routing,6,23,64,29,True,True,0.0
routing,6,23,256,0,True,True,0.0
routing,6,23,256,1,True,True,0.0
routing,6,23,256,2,True,True,0.0
routing,6,23,256,3,True,True,0.0
routing,6,23,256,4,True,True,0.0
routing,6,23,256,5,True,True,0.0
routing,6,23,256,6,True,True,0.0
routing,6,23,256,7,True,True,0.0
routing,6,23,256,8,True,True,0.0
routing,6,23,256,9,True,True,0.0
routing,6,23,256,10,True,True,0.0
routing,6,23,256,11,True,True,0.0
routing,6,23,256,12,True,True,0.0
routing,6,23,256,13,True,True,0.0
routing,6,23,256,14,True,True,0.0
routing,6,23,256,15,True,True,0.0
routing,6,23,256,16,True,True,0.0
routing,6,23,256,17,True,True,0.0
routing,6,23,256,18,True,True,0.0
routing,6,23,256,19,True,True,0.0
routing,6,23,256,20,True,True,0.0
routing,6,23,256,21,True,True,0.0
routing,6,23,256,22,True,True,0.0
routing,6,23,256,23,True,True,0.0
routing,6,23,256,24,True,True,0.0
routing,6,23,256,25,True,True,0.0
routing,6,23,256,26,True,True,0.0
routing,6,23,256,27,True,True,0.0
routing,6,23,256,28,True,True,0.0
routing,6,23,256,29,True,True,0.0
routing,6,23,1024,0,True,True,0.0
routing,6,23,1024,1,True,True,0.0
routing,6,23,1024,2,True,True,0.0
routing,6,23,1024,3,True,True,0.0
routing,6,23,1024,4,True,True,0.0
routing,6,23,1024,5,True,True,0.0
routing,6,23,1024,6,True,True,0.0
routing,6,23,1024,7,True,True,0.0
routing,6,23,1024,8,True,True,0.0
routing,6,23,1024,9,True,True,0.0
routing,6,23,1024,10,True,True,0.0
routing,6,23,1024,11,True,True,0.0
routing,6,23,1024,12,True,True,0.0
routing,6,23,1024,13,True,True,0.0
routing,6,23,1024,14,True,True,0.0
routing,6,23,1024,15,True,True,0.0
routing,6,23,1024,16,True,True,0.0
routing,6,23,1024,17,True,True,0.0
routing,6,23,1024,18,True,True,0.0
routing,6,23,1024,19,True,True,0.0
routing,6,23,1024,20,True,True,0.0
routing,6,23,1024,21,True,True,0.0
routing,6,23,1024,22,True,True,0.0
routing,6,23,1024,23,True,True,0.0
routing,6,23,1024,24,True,True,0.0
routing,6,23,1024,25,True,True,0.0
routing,6,23,1024,26,True,True,0.0
routing,6,23,1024,27,True,True,0.0
routing,6,23,1024,28,True,True,0.0
routing,6,23,1024,29,True,True,0.0
routing,6,24,64,0,True,True,0.0
routing,6,24,64,1,True,True,0.0
routing,6,24,64,2,True,True,0.0
routing,6,24,64,3,True,True,0.0
routing,6,24,64,4,True,True,0.0
routing,6,24,64,5,True,True,0.0
routing,6,24,64,6,True,True,0.0
routing,6,24,64,7,True,True,0.0
routing,6,24,64,8,True,True,0.0
routing,6,24,64,9,True,True,0.0
routing,6,24,64,10,True,True,0.0
routing,6,24,64,11,True,True,0.0
routing,6,24,64,12,True,True,0.0
routing,6,24,64,13,True,True,0.0
routing,6,24,64,14,True,True,0.0
routing,6,24,64,15,True,True,0.0
routing,6,24,64,16,True,True,0.0
routing,6,24,64,17,True,True,0.0
routing,6,24,64,18,True,True,0.0
routing,6,24,64,19,True,True,0.0
routing,6,24,64,20,True,True,0.0
routing,6,24,64,21,True,True,0.0
routing,6,24,64,22,True,True,0.0
routing,6,24,64,23,True,True,0.0
routing,6,24,64,24,True,True,0.0
routing,6,24,64,25,True,True,0.0
routing,6,24,64,26,True,True,0.0
routing,6,24,64,27,True,False,0.09867881205733456
routing,6,24,64,28,True,True,0.0
routing,6,24,64,29,True,True,0.0
routing,6,24,256,0,True,True,0.0
routing,6,24,256,1,True,True,0.0
routing,6,24,256,2,True,True,0.0
routing,6,24,256,3,True,True,0.0
routing,6,24,256,4,True,True,0.0
routing,6,24,256,5,True,True,0.0
routing,6,24,256,6,True,True,0.0
routing,6,24,256,7,True,True,0.0
routing,6,24,256,8,True,True,0.0
routing,6,24,256,9,True,True,0.0
routing,6,24,256,10,True,True,0.0
routing,6,24,256,11,True,True,0.0
routing,6,24,256,12,True,True,0.0
routing,6,24,256,13,True,True,0.0
routing,6,24,256,14,True,True,0.0
routing,6,24,256,15,True,True,0.0
routing,6,24,256,16,True,True,0.0
routing,6,24,256,17,True,True,0.0
routing,6,24,256,18,True,True,0.0
routing,6,24,256,19,True,True,0.0
routing,6,24,256,20,True,True,0.0
routing,6,24,256,21,True,True,0.0
routing,6,24,256,22,True,True,0.0
routing,6,24,256,23,True,True,0.0
routing,6,24,256,24,True,True,0.0
routing,6,24,256,25,True,True,0.0
routing,6,24,256,26,True,True,0.0
routing,6,24,256,27,True,True,0.0
routing,6,24,256,28,True,True,0.0
routing,6,24,256,29,True,True,0.0
routing,6,24,1024,0,True,True,0.0
routing,6,24,1024,1,True,True,0.0
routing,6,24,1024,2,True,True,0.0
routing,6,24,1024,3,True,True,0.0
routing,6,24,1024,4,True,True,0.0
routing,6,24,1024,5,True,True,0.0
routing,6,24,1024,6,True,True,0.0
routing,6,24,1024,7,True,True,0.0
routing,6,24,1024,8,True,True,0.0
routing,6,24,1024,9,True,True,0.0
routing,6,24,1024,10,True,True,0.0
routing,6,24,1024,11,True,True,0.0
routing,6,24,1024,12,True,True,0.0
routing,6,24,1024,13,True,True,0.0
routing,6,24,1024,14,True,True,0.0
routing,6,24,1024,15,True,True,0.0
routing,6,24,1024,16,True,True,0.0
routing,6,24,1024,17,True,True,0.0
routing,6,24,1024,18,True,True,0.0
routing,6,24,1024,19,True,True,0.0
routing,6,24,1024,20,True,True,0.0
routing,6,24,1024,21,True,True,0.0
routing,6,24,1024,22,True,True,0.0
routing,6,24,1024,23,True,True,0.0
routing,6,24,1024,24,True,True,0.0
routing,6,24,1024,25,True,True,0.0
routing,6,24,1024,26,True,True,0.0
routing,6,24,1024,27,True,True,0.0
routing,6,24,1024,28,True,True,0.0
routing,6,24,1024,29,True,True,0.0
routing,6,25,64,0,True,True,0.0
routing,6,25,64,1,True,True,0.0
routing,6,25,64,2,True,True,0.0
routing,6,25,64,3,True,True,0.0
routing,6,25,64,4,True,True,0.0
routing,6,25,64,5,True,True,0.0
routing,6,25,64,6,True,True,0.0
routing,6,25,64,7,True,True,0.0
routing,6,25,64,8,True,True,0.0
routing,6,25,64,9,True,True,0.0
routing,6,25,64,10,True,True,0.0
routing,6,25,64,11,True,True,0.0
routing,6,25,64,12,True,True,0.0
routing,6,25,64,13,True,True,0.0
routing,6,25,64,14,True,True,0.0
routing,6,25,64,15,True,True,0.0
routing,6,25,64,16,True,True,0.0
routing,6,25,64,17,True,True,0.0
routing,6,25,64,18,True,True,0.0
routing,6,25,64,19,True,True,0.0
routing,6,25,64,20,True,True,0.0
routing,6,25,64,21,True,True,0.0
routing,6,25,64,22,True,True,0.0
routing,6,25,64,23,True,True,0.0
routing,6,25,64,24,True,True,0.0
routing,6,25,64,25,True,True,0.0
routing,6,25,64,26,True,True,0.0
routing,6,25,64,27,True,True,0.0
routing,6,25,64,28,True,False,0.118853260325332
routing,6,25,64,29,True,True,0.0
routing,6,25,256,0,True,True,0.0
routing,6,25,256,1,True,True,0.0
routing,6,25,256,2,True,True,0.0
routing,6,25,256,3,True,True,0.0
routing,6,25,256,4,True,True,0.0
routing,6,25,256,5,True,True,0.0
routing,6,25,256,6,True,True,0.0
routing,6,25,256,7,True,True,0.0
routing,6,25,256,8,True,True,0.0
routing,6,25,256,9,True,True,0.0
routing,6,25,256,10,True,True,0.0
routing,6,25,256,11,True,True,0.0
routing,6,25,256,12,True,True,0.0
routing,6,25,256,13,True,True,0.0
routing,6,25,256,14,True,True,0.0
routing,6,25,256,15,True,True,0.0
routing,6,25,256,16,True,True,0.0
routing,6,25,256,17,True,True,0.0
routing,6,25,256,18,True,True,0.0
routing,6,25,256,19,True,True,0.0
routing,6,25,256,20,True,True,0.0
routing,6,25,256,21,True,True,0.0
routing,6,25,256,22,True,True,0.0
routing,6,25,256,23,True,True,0.0
routing,6,25,256,24,True,True,0.0
routing,6,25,256,25,True,True,0.0
routing,6,25,256,26,True,True,0.0
routing,6,25,256,27,True,True,0.0
routing,6,25,256,28,True,True,0.0
routing,6,25,256,29,True,True,0.0
routing,6,25,1024,0,True,True,0.0
routing,6,25,1024,1,True,True,0.0
routing,6,25,1024,2,True,True,0.0
routing,6,25,1024,3,True,True,0.0
routing,6,25,1024,4,True,True,0.0
routing,6,25,1024,5,True,True,0.0
routing,6,25,1024,6,True,True,0.0
routing,6,25,1024,7,True,True,0.0
routing,6,25,1024,8,True,True,0.0
routing,6,25,1024,9,True,True,0.0
routing,6,25,1024,10,True,True,0.0
routing,6,25,1024,11,True,True,0.0
routing,6,25,1024,12,True,True,0.0
routing,6,25,1024,13,True,True,0.0
routing,6,25,1024,14,True,True,0.0
routing,6,25,1024,15,True,True,0.0
routing,6,25,1024,16,True,True,0.0
routing,6,25,1024,17,True,True,0.0
routing,6,25,1024,18,True,True,0.0
routing,6,25,1024,19,True,True,0.0
routing,6,25,1024,20,True,True,0.0
routing,6,25,1024,21,True,True,0.0
routing,6,25,1024,22,True,True,0.0
routing,6,25,1024,23,True,True,0.0
routing,6,25,1024,24,True,True,0.0
routing,6,25,1024,25,True,True,0.0
routing,6,25,1024,26,True,True,0.0
routing,6,25,1024,27,True,True,0.0
routing,6,25,1024,28,True,True,0.0
routing,6,25,1024,29,True,True,0.0
routing,6,26,64,0,True,True,0.0
routing,6,26,64,1,True,True,0.0
routing,6,26,64,2,True,True,0.0
routing,6,26,64,3,True,True,0.0
routing,6,26,64,4,True,True,0.0
routing,6,26,64,5,True,True,0.0
routing,6,26,64,6,True,True,0.0
routing,6,26,64,7,True,True,0.0
routing,6,26,64,8,True,True,0.0
routing,6,26,64,9,True,True,0.0
routing,6,26,64,10,True,True,0.0
routing,6,26,64,11,True,False,0.19353859625373765
routing,6,26,64,12,True,True,0.0
routing,6,26,64,13,True,True,0.0
routing,6,26,64,14,True,True,0.0
routing,6,26,64,15,True,True,0.0
routing,6,26,64,16,True,True,0.0
routing,6,26,64,17,True,True,0.0
routing,6,26,64,18,True,True,0.0
routing,6,26,64,19,True,True,0.0
routing,6,26,64,20,True,True,0.0
routing,6,26,64,21,True,False,0.19353859625373765
routing,6,26,64,22,True,True,0.0
routing,6,26,64,23,True,True,0.0
routing,6,26,64,24,True,True,0.0
routing,6,26,64,25,True,True,0.0
routing,6,26,64,26,True,True,0.0
routing,6,26,64,27,True,True,0.0
routing,6,26,64,28,True,True,0.0
routing,6,26,64,29,True,True,0.0
routing,6,26,256,0,True,True,0.0
routing,6,26,256,1,True,True,0.0
routing,6,26,256,2,True,True,0.0
routing,6,26,256,3,True,True,0.0
routing,6,26,256,4,True,True,0.0
routing,6,26,256,5,True,True,0.0
routing,6,26,256,6,True,True,0.0
routing,6,26,256,7,True,True,0.0
routing,6,26,256,8,True,True,0.0
routing,6,26,256,9,True,True,0.0
routing,6,26,256,10,True,True,0.0
routing,6,26,256,11,True,True,0.0
routing,6,26,256,12,True,True,0.0
routing,6,26,256,13,True,True,0.0
routing,6,26,256,14,True,True,0.0
routing,6,26,256,15,True,True,0.0
routing,6,26,256,16,True,True,0.0
routing,6,26,256,17,True,True,0.0
routing,6,26,256,18,True,True,0.0
routing,6,26,256,19,True,True,0.0
routing,6,26,256,20,True,True,0.0
routing,6,26,256,21,True,True,0.0
routing,6,26,256,22,True,True,0.0
routing,6,26,256,23,True,True,0.0
routing,6,26,256,24,True,True,0.0
routing,6,26,256,25,True,True,0.0
routing,6,26,256,26,True,True,0.0
routing,6,26,256,27,True,True,0.0
routing,6,26,256,28,True,True,0.0
routing,6,26,256,29,True,True,0.0
routing,6,26,1024,0,True,True,0.0
routing,6,26,1024,1,True,True,0.0
routing,6,26,1024,2,True,True,0.0
routing,6,26,1024,3,True,True,0.0
routing,6,26,1024,4,True,True,0.0
routing,6,26,1024,5,True,True,0.0
routing,6,26,1024,6,True,True,0.0
routing,6,26,1024,7,True,True,0.0
routing,6,26,1024,8,True,True,0.0
routing,6,26,1024,9,True,True,0.0
routing,6,26,1024,10,True,True,0.0
routing,6,26,1024,11,True,True,0.0
routing,6,26,1024,12,True,True,0.0
routing,6,26,1024,13,True,True,0.0
routing,6,26,1024,14,True,True,0.0
routing,6,26,1024,15,True,True,0.0
routing,6,26,1024,16,True,True,0.0
routing,6,26,1024,17,True,True,0.0
routing,6,26,1024,18,True,True,0.0
routing,6,26,1024,19,True,True,0.0
routing,6,26,1024,20,True,True,0.0
routing,6,26,1024,21,True,True,0.0
routing,6,26,1024,22,True,True,0.0
routing,6,26,1024,23,True,True,0.0
routing,6,26,1024,24,True,True,0.0
routing,6,26,1024,25,True,True,0.0
routing,6,26,1024,26,True,True,0.0
routing,6,26,1024,27,True,True,0.0
routing,6,26,1024,28,True,True,0.0
routing,6,26,1024,29,True,True,0.0
routing,6,27,64,0,True,True,0.0
routing,6,27,64,1,True,True,0.0
routing,6,27,64,2,True,True,0.0
routing,6,27,64,3,True,True,0.0
routing,6,27,64,4,True,True,0.0
routing,6,27,64,5,True,True,0.0
routing,6,27,64,6,True,True,0.0
routing,6,27,64,7,True,True,0.0
routing,6,27,64,8,True,True,0.0
routing,6,27,64,9,True,True,0.0
routing,6,27,64,10,True,True,0.0
routing,6,27,64,11,True,True,0.0
routing,6,27,64,12,True,True,0.0
routing,6,27,64,13,True,True,0.0
routing,6,27,64,14,True,True,0.0
routing,6,27,64,15,True,True,0.0
routing,6,27,64,16,True,True,0.0
routing,6,27,64,17,True,True,0.0
routing,6,27,64,18,True,True,0.0
routing,6,27,64,19,True,True,0.0
routing,6,27,64,20,True,True,0.0
routing,6,27,64,21,True,True,0.0
routing,6,27,64,22,True,True,0.0
routing,6,27,64,23,True,True,0.0
routing,6,27,64,24,True,True,0.0
routing,6,27,64,25,True,True,0.0
routing,6,27,64,26,True,True,0.0
routing,6,27,64,27,True,True,0.0
routing,6,27,64,28,True,True,0.0
routing,6,27,64,29,True,True,0.0
routing,6,27,256,0,True,True,0.0
routing,6,27,256,1,True,True,0.0
routing,6,27,256,2,True,True,0.0
routing,6,27,256,3,True,True,0.0
routing,6,27,256,4,True,True,0.0
routing,6,27,256,5,True,True,0.0
routing,6,27,256,6,True,True,0.0
routing,6,27,256,7,True,True,0.0
routing,6,27,256,8,True,True,0.0
routing,6,27,256,9,True,True,0.0
routing,6,27,256,10,True,True,0.0
routing,6,27,256,11,True,True,0.0
routing,6,27,256,12,True,True,0.0
routing,6,27,256,13,True,True,0.0
routing,6,27,256,14,True,True,0.0
routing,6,27,256,15,True,True,0.0
routing,6,27,256,16,True,True,0.0
routing,6,27,256,17,True,True,0.0
routing,6,27,256,18,True,True,0.0
routing,6,27,256,19,True,True,0.0
routing,6,27,256,20,True,True,0.0
routing,6,27,256,21,True,True,0.0
routing,6,27,256,22,True,True,0.0
routing,6,27,256,23,True,True,0.0
routing,6,27,256,24,True,True,0.0
routing,6,27,256,25,True,True,0.0
routing,6,27,256,26,True,True,0.0
routing,6,27,256,27,True,True,0.0
routing,6,27,256,28,True,True,0.0
routing,6,27,256,29,True,True,0.0
routing,6,27,1024,0,True,True,0.0
routing,6,27,1024,1,True,True,0.0
routing,6,27,1024,2,True,True,0.0
routing,6,27,1024,3,True,True,0.0
routing,6,27,1024,4,True,True,0.0
routing,6,27,1024,5,True,True,0.0
routing,6,27,1024,6,True,True,0.0
routing,6,27,1024,7,True,True,0.0
routing,6,27,1024,8,True,True,0.0
routing,6,27,1024,9,True,True,0.0
routing,6,27,1024,10,True,True,0.0
routing,6,27,1024,11,True,True,0.0
routing,6,27,1024,12,True,True,0.0
routing,6,27,1024,13,True,True,0.0
routing,6,27,1024,14,True,True,0.0
routing,6,27,1024,15,True,True,0.0
routing,6,27,1024,16,True,True,0.0
routing,6,27,1024,17,True,True,0.0
routing,6,27,1024,18,True,True,0.0
routing,6,27,1024,19,True,True,0.0
routing,6,27,1024,20,True,True,0.0
routing,6,27,1024,21,True,True,0.0
routing,6,27,1024,22,True,True,0.0
routing,6,27,1024,23,True,True,0.0
routing,6,27,1024,24,True,True,0.0
routing,6,27,1024,25,True,True,0.0
routing,6,27,1024,26,True,True,0.0
routing,6,27,1024,27,True,True,0.0
routing,6,27,1024,28,True,True,0.0
routing,6,27,1024,29,True,True,0.0
routing,6,28,64,0,True,True,0.0
routing,6,28,64,1,True,True,0.0
routing,6,28,64,2,True,True,0.0
routing,6,28,64,3,True,True,0.0
routing,6,28,64,4,True,True,0.0
routing,6,28,64,5,True,True,0.0
routing,6,28,64,6,True,True,0.0
routing,6,28,64,7,True,True,0.0
routing,6,28,64,8,True,True,0.0
routing,6,28,64,9,True,True,0.0
routing,6,28,64,10,True,True,0.0
routing,6,28,64,11,True,True,0.0
routing,6,28,64,12,True,True,0.0
routing,6,28,64,13,True,True,0.0
routing,6,28,64,14,True,True,0.0
routing,6,28,64,15,True,True,0.0
routing,6,28,64,16,True,True,0.0
routing,6,28,64,17,True,True,0.0
routing,6,28,64,18,True,True,0.0
routing,6,28,64,19,True,True,0.0
routing,6,28,64,20,True,True,0.0
routing,6,28,64,21,True,True,0.0
routing,6,28,64,22,True,True,0.0
routing,6,28,64,23,True,True,0.0
routing,6,28,64,24,True,True,0.0
routing,6,28,64,25,True,True,0.0
routing,6,28,64,26,True,True,0.0
routing,6,28,64,27,True,True,0.0
routing,6,28,64,28,True,True,0.0
routing,6,28,64,29,True,True,0.0
routing,6,28,256,0,True,True,0.0
routing,6,28,256,1,True,True,0.0
routing,6,28,256,2,True,True,0.0
routing,6,28,256,3,True,True,0.0
routing,6,28,256,4,True,True,0.0
routing,6,28,256,5,True,True,0.0
routing,6,28,256,6,True,True,0.0
routing,6,28,256,7,True,True,0.0
routing,6,28,256,8,True,True,0.0
routing,6,28,256,9,True,True,0.0
routing,6,28,256,10,True,True,0.0
routing,6,28,256,11,True,True,0.0
routing,6,28,256,12,True,True,0.0
routing,6,28,256,13,True,True,0.0
routing,6,28,256,14,True,True,0.0
routing,6,28,256,15,True,True,0.0
routing,6,28,256,16,True,True,0.0
routing,6,28,256,17,True,True,0.0
routing,6,28,256,18,True,True,0.0
routing,6,28,256,19,True,True,0.0
routing,6,28,256,20,True,True,0.0
routing,6,28,256,21,True,True,0.0
routing,6,28,256,22,True,True,0.0
routing,6,28,256,23,True,True,0.0
routing,6,28,256,24,True,True,0.0
routing,6,28,256,25,True,True,0.0
routing,6,28,256,26,True,True,0.0
routing,6,28,256,27,True,True,0.0
routing,6,28,256,28,True,True,0.0
routing,6,28,256,29,True,True,0.0
routing,6,28,1024,0,True,True,0.0
routing,6,28,1024,1,True,True,0.0
routing,6,28,1024,2,True,True,0.0
routing,6,28,1024,3,True,True,0.0
routing,6,28,1024,4,True,True,0.0
routing,6,28,1024,5,True,True,0.0
routing,6,28,1024,6,True,True,0.0
routing,6,28,1024,7,True,True,0.0
routing,6,28,1024,8,True,True,0.0
routing,6,28,1024,9,True,True,0.0
routing,6,28,1024,10,True,True,0.0
routing,6,28,1024,11,True,True,0.0
routing,6,28,1024,12,True,True,0.0
routing,6,28,1024,13,True,True,0.0
routing,6,28,1024,14,True,True,0.0
routing,6,28,1024,15,True,True,0.0
routing,6,28,1024,16,True,True,0.0
routing,6,28,1024,17,True,True,0.0
routing,6,28,1024,18,True,True,0.0
routing,6,28,1024,19,True,True,0.0
routing,6,28,1024,20,True,True,0.0
routing,6,28,1024,21,True,True,0.0
routing,6,28,1024,22,True,True,0.0
routing,6,28,1024,23,True,True,0.0
routing,6,28,1024,24,True,True,0.0
routing,6,28,1024,25,True,True,0.0
routing,6,28,1024,26,True,True,0.0
routing,6,28,1024,27,True,True,0.0
routing,6,28,1024,28,True,True,0.0
routing,6,28,1024,29,True,True,0.0
routing,6,29,64,0,True,True,0.0
routing,6,29,64,1,True,True,0.0
routing,6,29,64,2,True,True,0.0
routing,6,29,64,3,True,True,0.0
routing,6,29,64,4,True,True,0.0
routing,6,29,64,5,True,True,0.0
routing,6,29,64,6,True,True,0.0
routing,6,29,64,7,True,True,0.0
routing,6,29,64,8,True,True,0.0
routing,6,29,64,9,True,True,0.0
routing,6,29,64,10,True,True,0.0
routing,6,29,64,11,True,True,0.0
routing,6,29,64,12,True,True,0.0
routing,6,29,64,13,True,True,0.0
routing,6,29,64,14,True,True,0.0
routing,6,29,64,15,True,True,0.0
routing,6,29,64,16,True,True,0.0
routing,6,29,64,17,True,True,0.0
routing,6,29,64,18,True,True,0.0
routing,6,29,64,19,True,True,0.0
routing,6,29,64,20,True,True,0.0
routing,6,29,64,21,True,True,0.0
routing,6,29,64,22,True,True,0.0
routing,6,29,64,23,True,True,0.0
routing,6,29,64,24,True,True,0.0
routing,6,29,64,25,True,True,0.0
routing,6,29,64,26,True,True,0.0
routing,6,29,64,27,True,True,0.0
routing,6,29,64,28,True,True,0.0
routing,6,29,64,29,True,True,0.0
routing,6,29,256,0,True,True,0.0
routing,6,29,256,1,True,True,0.0
routing,6,29,256,2,True,True,0.0
routing,6,29,256,3,True,True,0.0
routing,6,29,256,4,True,True,0.0
routing,6,29,256,5,True,True,0.0
routing,6,29,256,6,True,True,0.0
routing,6,29,256,7,True,True,0.0
routing,6,29,256,8,True,True,0.0
routing,6,29,256,9,True,True,0.0
routing,6,29,256,10,True,True,0.0
routing,6,29,256,11,True,True,0.0
routing,6,29,256,12,True,True,0.0
routing,6,29,256,13,True,True,0.0
routing,6,29,256,14,True,True,0.0
routing,6,29,256,15,True,True,0.0
routing,6,29,256,16,True,True,0.0
routing,6,29,256,17,True,True,0.0
routing,6,29,256,18,True,True,0.0
routing,6,29,256,19,True,True,0.0
routing,6,29,256,20,True,True,0.0
routing,6,29,256,21,True,True,0.0
routing,6,29,256,22,True,True,0.0
routing,6,29,256,23,True,True,0.0
routing,6,29,256,24,True,True,0.0
routing,6,29,256,25,True,True,0.0
routing,6,29,256,26,True,True,0.0
routing,6,29,256,27,True,True,0.0
routing,6,29,256,28,True,True,0.0
routing,6,29,256,29,True,True,0.0
routing,6,29,1024,0,True,True,0.0
routing,6,29,1024,1,True,True,0.0
routing,6,29,1024,2,True,True,0.0
routing,6,29,1024,3,True,True,0.0
routing,6,29,1024,4,True,True,0.0
routing,6,29,1024,5,True,True,0.0
routing,6,29,1024,6,True,True,0.0
routing,6,29,1024,7,True,True,0.0
routing,6,29,1024,8,True,True,0.0
routing,6,29,1024,9,True,True,0.0
routing,6,29,1024,10,True,True,0.0
routing,6,29,1024,11,True,True,0.0
routing,6,29,1024,12,True,True,0.0
routing,6,29,1024,13,True,True,0.0
routing,6,29,1024,14,True,True,0.0
routing,6,29,1024,15,True,True,0.0
routing,6,29,1024,16,True,True,0.0
routing,6,29,1024,17,True,True,0.0
routing,6,29,1024,18,True,True,0.0
routing,6,29,1024,19,True,True,0.0
routing,6,29,1024,20,True,True,0.0
routing,6,29,1024,21,True,True,0.0
routing,6,29,1024,22,True,True,0.0
routing,6,29,1024,23,True,True,0.0
routing,6,29,1024,24,True,True,0.0
routing,6,29,1024,25,True,True,0.0
routing,6,29,1024,26,True,True,0.0
routing,6,29,1024,27,True,True,0.0
routing,6,29,1024,28,True,True,0.0
routing,6,29,1024,29,True,True,0.0
routing,8,0,64,0,True,True,0.0
routing,8,0,64,1,True,False,0.011704325624314747
routing,8,0,64,2,True,False,0.12804132786907083
routing,8,0,64,3,True,True,0.0
routing,8,0,64,4,True,True,0.0
routing,8,0,64,5,True,True,0.0
routing,8,0,64,6,True,True,0.0
routing,8,0,64,7,True,True,0.0
routing,8,0,64,8,True,True,0.0
routing,8,0,64,9,True,True,0.0
routing,8,0,64,10,True,True,0.0
routing,8,0,64,11,True,True,0.0
routing,8,0,64,12,True,False,0.011704325624314747
routing,8,0,64,13,True,True,0.0
routing,8,0,64,14,True,True,0.0
routing,8,0,64,15,True,True,0.0
routing,8,0,64,16,True,True,0.0
routing,8,0,64,17,True,True,0.0
routing,8,0,64,18,True,True,0.0
routing,8,0,64,19,True,True,0.0
routing,8,0,64,20,True,True,0.0
routing,8,0,64,21,True,True,0.0
routing,8,0,64,22,True,True,0.0
routing,8,0,64,23,True,True,0.0
routing,8,0,64,24,True,True,0.0
routing,8,0,64,25,True,True,0.0
routing,8,0,64,26,True,True,0.0
routing,8,0,64,27,True,True,0.0
routing,8,0,64,28,True,True,0.0
routing,8,0,64,29,True,True,0.0
routing,8,0,256,0,True,True,0.0
routing,8,0,256,1,True,True,0.0
routing,8,0,256,2,True,True,0.0
routing,8,0,256,3,True,True,0.0
routing,8,0,256,4,True,True,0.0
routing,8,0,256,5,True,True,0.0
routing,8,0,256,6,True,True,0.0
routing,8,0,256,7,True,True,0.0
routing,8,0,256,8,True,True,0.0
routing,8,0,256,9,True,True,0.0
routing,8,0,256,10,True,True,0.0
routing,8,0,256,11,True,True,0.0
routing,8,0,256,12,True,True,0.0
routing,8,0,256,13,True,True,0.0
routing,8,0,256,14,True,True,0.0
routing,8,0,256,15,True,True,0.0
routing,8,0,256,16,True,True,0.0
routing,8,0,256,17,True,True,0.0
routing,8,0,256,18,True,True,0.0
routing,8,0,256,19,True,True,0.0
routing,8,0,256,20,True,True,0.0
routing,8,0,256,21,True,True,0.0
routing,8,0,256,22,True,True,0.0
routing,8,0,256,23,True,True,0.0
routing,8,0,256,24,True,True,0.0
routing,8,0,256,25,True,True,0.0
routing,8,0,256,26,True,True,0.0
routing,8,0,256,27,True,True,0.0
routing,8,0,256,28,True,True,0.0
routing,8,0,256,29,True,True,0.0
routing,8,0,1024,0,True,True,0.0
routing,8,0,1024,1,True,True,0.0
routing,8,0,1024,2,True,True,0.0
routing,8,0,1024,3,True,True,0.0
routing,8,0,1024,4,True,True,0.0
routing,8,0,1024,5,True,True,0.0
routing,8,0,1024,6,True,True,0.0
routing,8,0,1024,7,True,True,0.0
routing,8,0,1024,8,True,True,0.0
routing,8,0,1024,9,True,True,0.0
routing,8,0,1024,10,True,True,0.0
routing,8,0,1024,11,True,True,0.0
routing,8,0,1024,12,True,True,0.0
routing,8,0,1024,13,True,True,0.0
routing,8,0,1024,14,True,True,0.0
routing,8,0,1024,15,True,True,0.0
routing,8,0,1024,16,True,True,0.0
routing,8,0,1024,17,True,True,0.0
routing,8,0,1024,18,True,True,0.0
routing,8,0,1024,19,True,True,0.0
routing,8,0,1024,20,True,True,0.0
routing,8,0,1024,21,True,True,0.0
routing,8,0,1024,22,True,True,0.0
routing,8,0,1024,23,True,True,0.0
routing,8,0,1024,24,True,True,0.0
routing,8,0,1024,25,True,True,0.0
routing,8,0,1024,26,True,True,0.0
routing,8,0,1024,27,True,True,0.0
routing,8,0,1024,28,True,True,0.0
routing,8,0,1024,29,True,True,0.0
routing,8,1,64,0,True,False,0.23060933552826354
routing,8,1,64,1,True,True,0.0
routing,8,1,64,2,True,True,0.0
routing,8,1,64,3,True,True,0.0
routing,8,1,64,4,True,False,0.21115217255206867
routing,8,1,64,5,True,False,0.019457162976194858
routing,8,1,64,6,True,True,0.0
routing,8,1,64,7,True,True,0.0
routing,8,1,64,8,True,False,0.019457162976194858
