task,size_label,n_vars,seed,algorithm,profile,shots,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,gamma,beta,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence
routing,6,6,26,qaoa_transfer,stressed,64,3.800725828543417,3.800725828543417,True,2.1167099475860596e-05,1,0.513558986124065,0.13210337882311202,0.047034118870391564,4.089233848038438,2.7266277563662986,5.1328,0.0,0.6780602228232693,True,-2.6780602228232695,modeled_qpu
routing,6,6,26,qaoa_transfer,optimistic,256,3.800725828543417,3.800725828543417,True,2.1167099475860596e-05,1,0.513558986124065,0.13210337882311202,0.047034118870391564,4.089233848038438,2.7266277563662986,0.01506,0.0,0.001989476885076067,False,-0.001989476885076067,modeled_qpu
routing,6,6,26,qaoa_transfer,nominal,256,3.800725828543417,3.800725828543417,True,2.1167099475860596e-05,1,0.513558986124065,0.13210337882311202,0.047034118870391564,4.089233848038438,2.7266277563662986,0.5378000000000001,0.0,0.07104519713106965,True,-2.0710451971310695,modeled_qpu
routing,6,6,26,qaoa_transfer,stressed,256,3.800725828543417,3.800725828543417,True,2.1167099475860596e-05,1,0.513558986124065,0.13210337882311202,0.047034118870391564,4.089233848038438,2.7266277563662986,5.1712,0.0,0.6831329925700769,True,-2.683132992570077,modeled_qpu
routing,6,6,26,qaoa_transfer,optimistic,1024,3.800725828543417,3.800725828543417,True,2.1167099475860596e-05,1,0.513558986124065,0.13210337882311202,0.047034118870391564,4.089233848038438,2.7266277563662986,0.022740000000000003,0.0,0.0030040308344375676,False,-0.0030040308344375676,modeled_qpu
routing,6,6,26,qaoa_transfer,nominal,1024,3.800725828543417,3.800725828543417,True,2.1167099475860596e-05,1,0.513558986124065,0.13210337882311202,0.047034118870391564,4.089233848038438,2.7266277563662986,0.5762,0.0,0.07611796687787716,True,-2.0761179668778773,modeled_qpu
routing,6,6,26,qaoa_transfer,stressed,1024,3.800725828543417,3.800725828543417,True,2.1167099475860596e-05,1,0.513558986124065,0.13210337882311202,0.047034118870391564,4.089233848038438,2.7266277563662986,5.3248,0.0,0.7034240715573068,True,-2.703424071557307,modeled_qpu
routing,6,6,27,qaoa_transfer,optimistic,16,3.8988825650866374,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.012660000000000001,0.10661887864489186,0.001087011920946407,False,-0.10770589056583826,modeled_qpu
routing,6,6,27,qaoa_transfer,nominal,16,3.8988825650866374,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.5258,0.10661887864489186,0.045146198106921075,False,-0.15176507675181294,modeled_qpu
routing,6,6,27,qaoa_transfer,stressed,16,3.8988825650866374,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,5.1232,0.10661887864489186,0.4398877941068429,True,-2.5465066727517347,modeled_qpu
routing,6,6,27,qaoa_transfer,optimistic,64,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.01314,0.0,0.0011282256430675977,False,-0.0011282256430675977,modeled_qpu
routing,6,6,27,qaoa_transfer,nominal,64,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.5282,0.0,0.04535226671752702,False,-0.04535226671752702,modeled_qpu
routing,6,6,27,qaoa_transfer,stressed,64,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,5.1328,0.0,0.4407120685492667,True,-2.4407120685492667,modeled_qpu
routing,6,6,27,qaoa_transfer,optimistic,256,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.01506,0.0,0.0012930805315523608,False,-0.0012930805315523608,modeled_qpu
routing,6,6,27,qaoa_transfer,nominal,256,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.5378000000000001,0.0,0.046176541159950846,False,-0.046176541159950846,modeled_qpu
routing,6,6,27,qaoa_transfer,stressed,256,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,5.1712,0.0,0.444009166318962,True,-2.444009166318962,modeled_qpu
routing,6,6,27,qaoa_transfer,optimistic,1024,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.022740000000000003,0.0,0.0019525000854914135,False,-0.0019525000854914135,modeled_qpu
routing,6,6,27,qaoa_transfer,nominal,1024,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,0.5762,0.0,0.049473638929646103,False,-0.049473638929646103,modeled_qpu
routing,6,6,27,qaoa_transfer,stressed,1024,3.4268922748593944,3.4268922748593944,True,2.0749983377754688e-05,1,0.9724809654513641,0.08586192108581413,0.04147338580639567,4.089233848038438,2.7266277563662986,5.3248,0.0,0.45719755739774304,True,-2.457197557397743,modeled_qpu
routing,6,6,28,qaoa_transfer,optimistic,16,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.012660000000000001,0.0,0.0005759929775942774,False,-0.0005759929775942774,modeled_qpu
routing,6,6,28,qaoa_transfer,nominal,16,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.5258,0.0,0.023922362371174653,False,-0.023922362371174653,modeled_qpu
routing,6,6,28,qaoa_transfer,stressed,16,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,5.1232,0.0,0.23309061791556096,True,-2.233090617915561,modeled_qpu
routing,6,6,28,qaoa_transfer,optimistic,64,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.01314,0.0,0.0005978315739011695,False,-0.0005978315739011695,modeled_qpu
routing,6,6,28,qaoa_transfer,nominal,64,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.5282,0.0,0.024031555352709108,False,-0.024031555352709108,modeled_qpu
routing,6,6,28,qaoa_transfer,stressed,64,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,5.1328,0.0,0.2335273898416988,True,-2.233527389841699,modeled_qpu
routing,6,6,28,qaoa_transfer,optimistic,256,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.01506,0.0,0.0006851859591287376,False,-0.0006851859591287376,modeled_qpu
routing,6,6,28,qaoa_transfer,nominal,256,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.5378000000000001,0.0,0.024468327278846954,False,-0.024468327278846954,modeled_qpu
routing,6,6,28,qaoa_transfer,stressed,256,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,5.1712,0.0,0.23527447754625017,True,-2.23527447754625,modeled_qpu
routing,6,6,28,qaoa_transfer,optimistic,1024,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.022740000000000003,0.0,0.0010346035000390102,False,-0.0010346035000390102,modeled_qpu
routing,6,6,28,qaoa_transfer,nominal,1024,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,0.5762,0.0,0.026215414983398314,False,-0.026215414983398314,modeled_qpu
routing,6,6,28,qaoa_transfer,stressed,1024,3.053928430780503,3.053928430780503,True,2.062495332211256e-05,1,0.9186483485650638,0.045497075639358404,0.04402873289101593,4.089233848038438,2.7266277563662986,5.3248,0.0,0.24226282836445562,True,-2.2422628283644555,modeled_qpu
routing,6,6,29,qaoa_transfer,optimistic,16,3.699756871852938,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.012660000000000001,0.006546354938564539,0.0008821767132800595,False,-0.007428531651844599,modeled_qpu
routing,6,6,29,qaoa_transfer,nominal,16,3.699756871852938,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.5258,0.006546354938564539,0.03663890330510705,False,-0.04318525824367159,modeled_qpu
routing,6,6,29,qaoa_transfer,stressed,16,3.699756871852938,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,5.1232,0.006546354938564539,0.3569958718385782,True,-2.3635422267771427,modeled_qpu
routing,6,6,29,qaoa_transfer,optimistic,64,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.01314,0.0,0.000915624171603474,False,-0.000915624171603474,modeled_qpu
routing,6,6,29,qaoa_transfer,nominal,64,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.5282,0.0,0.03680614059672412,False,-0.03680614059672412,modeled_qpu
routing,6,6,29,qaoa_transfer,stressed,64,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,5.1328,0.0,0.3576648210050465,True,-2.3576648210050464,modeled_qpu
routing,6,6,29,qaoa_transfer,optimistic,256,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.01506,0.0,0.0010494140048971322,False,-0.0010494140048971322,modeled_qpu
routing,6,6,29,qaoa_transfer,nominal,256,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.5378000000000001,0.0,0.037475089763192415,False,-0.037475089763192415,modeled_qpu
routing,6,6,29,qaoa_transfer,stressed,256,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,5.1712,0.0,0.3603406176709197,True,-2.3603406176709196,modeled_qpu
routing,6,6,29,qaoa_transfer,optimistic,1024,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.022740000000000003,0.0,0.0015845733380717656,False,-0.0015845733380717656,modeled_qpu
routing,6,6,29,qaoa_transfer,nominal,1024,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,0.5762,0.0,0.04015088642906558,False,-0.04015088642906558,modeled_qpu
routing,6,6,29,qaoa_transfer,stressed,1024,3.669190692305266,3.669190692305266,True,2.887495793402195e-05,1,0.7617128975420185,0.06968220484044703,0.05457700421511858,4.089233848038438,2.7266277563662986,5.3248,0.0,0.3710438043344123,True,-2.371043804334412,modeled_qpu
routing,8,8,15,qaoa_transfer,optimistic,16,3.8405470257889682,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.012660000000000001,0.20791098798483437,0.0009248484966363163,False,-0.2088358364814707,modeled_qpu
routing,8,8,15,qaoa_transfer,nominal,16,3.8405470257889682,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.5258,0.20791098798483437,0.038411164259982235,True,-2.2463221522448165,modeled_qpu
routing,8,8,15,qaoa_transfer,stressed,16,3.8405470257889682,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,5.1232,0.20791098798483437,0.37426412464195696,True,-2.5821751126267913,modeled_qpu
routing,8,8,15,qaoa_transfer,optimistic,64,3.8405470257889682,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.01314,0.20791098798483437,0.0009599138424803473,False,-0.20887090182731471,modeled_qpu
routing,8,8,15,qaoa_transfer,nominal,64,3.8405470257889682,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.5282,0.20791098798483437,0.03858649098920239,True,-2.2464974789740366,modeled_qpu
routing,8,8,15,qaoa_transfer,stressed,64,3.8405470257889682,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,5.1328,0.20791098798483437,0.3749654315588376,True,-2.582876419543672,modeled_qpu
routing,8,8,15,qaoa_transfer,optimistic,256,3.007370637355062,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.01506,0.0,0.001100175225856471,False,-0.001100175225856471,modeled_qpu
routing,8,8,15,qaoa_transfer,nominal,256,3.007370637355062,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.5378000000000001,0.0,0.039287797906083013,True,-2.039287797906083,modeled_qpu
routing,8,8,15,qaoa_transfer,stressed,256,3.007370637355062,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,5.1712,0.0,0.37777065922636005,True,-2.37777065922636,modeled_qpu
routing,8,8,15,qaoa_transfer,optimistic,1024,3.007370637355062,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.022740000000000003,0.0,0.0016612207593609664,False,-0.0016612207593609664,modeled_qpu
routing,8,8,15,qaoa_transfer,nominal,1024,3.007370637355062,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,0.5762,0.0,0.04209302557360549,True,-2.0420930255736054,modeled_qpu
routing,8,8,15,qaoa_transfer,stressed,1024,3.007370637355062,3.007370637355062,True,3.5499921068549156e-05,1,0.4572331396447283,0.07305280384173114,0.0040737755305288725,0.16354762819012678,2.670098093072753,5.3248,0.0,0.38899156989644995,True,-2.38899156989645,modeled_qpu
routing,8,8,16,qaoa_transfer,optimistic,16,27.34110406152096,3.449095122354789,False,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.012660000000000001,5.370082743144578,0.0008469540269645735,False,-10.370929697171544,modeled_qpu
routing,8,8,16,qaoa_transfer,nominal,16,27.34110406152096,3.449095122354789,False,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.5258,5.370082743144578,0.03517602111990306,False,-10.405258764264483,modeled_qpu
routing,8,8,16,qaoa_transfer,stressed,16,27.34110406152096,3.449095122354789,False,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,5.1232,5.370082743144578,0.34274209091191965,True,-12.712824834056498,modeled_qpu
routing,8,8,16,qaoa_transfer,optimistic,64,3.449095122354789,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.01314,0.0,0.000879066027986927,False,-0.000879066027986927,modeled_qpu
routing,8,8,16,qaoa_transfer,nominal,64,3.449095122354789,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.5282,0.0,0.035336581125014824,False,-0.035336581125014824,modeled_qpu
routing,8,8,16,qaoa_transfer,stressed,64,3.449095122354789,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,5.1328,0.0,0.3433843309323667,True,-2.3433843309323668,modeled_qpu
routing,8,8,16,qaoa_transfer,optimistic,256,3.9820812339949176,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.01506,0.11979651973771081,0.0010075140320763409,False,-0.12080403376978716,modeled_qpu
routing,8,8,16,qaoa_transfer,nominal,256,3.9820812339949176,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.5378000000000001,0.11979651973771081,0.0359788211454619,False,-0.1557753408831727,modeled_qpu
routing,8,8,16,qaoa_transfer,stressed,256,3.9820812339949176,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,5.1712,0.11979651973771081,0.345953291014155,True,-2.465749810751866,modeled_qpu
routing,8,8,16,qaoa_transfer,optimistic,1024,3.449095122354789,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.022740000000000003,0.0,0.001521306048433997,False,-0.001521306048433997,modeled_qpu
routing,8,8,16,qaoa_transfer,nominal,1024,3.449095122354789,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,0.5762,0.0,0.03854778122725018,False,-0.03854778122725018,modeled_qpu
routing,8,8,16,qaoa_transfer,stressed,1024,3.449095122354789,3.449095122354789,True,3.341701813042164e-05,1,0.9989413221138362,0.06690000212990312,0.0041105774169254315,0.16354762819012678,2.670098093072753,5.3248,0.0,0.35622913134130807,True,-2.356229131341308,modeled_qpu
routing,8,8,17,qaoa_transfer,optimistic,16,4.893564343502511,2.993047650677492,False,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.012660000000000001,0.475956427042027,0.000660085373882741,False,-5.47661651241591,modeled_qpu
routing,8,8,17,qaoa_transfer,nominal,16,4.893564343502511,2.993047650677492,False,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.5258,0.475956427042027,0.027414920188589667,True,-7.503371347230616,modeled_qpu
routing,8,8,17,qaoa_transfer,stressed,16,4.893564343502511,2.993047650677492,False,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,5.1232,0.475956427042027,0.26712080469795085,True,-7.743077231739978,modeled_qpu
routing,8,8,17,qaoa_transfer,optimistic,64,4.536742878995344,2.993047650677492,False,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.01314,0.3865957442446089,0.0006851123074896695,False,-5.387280856552098,modeled_qpu
routing,8,8,17,qaoa_transfer,nominal,64,4.536742878995344,2.993047650677492,False,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.5282,0.3865957442446089,0.027540054856624308,True,-7.414135799101233,modeled_qpu
routing,8,8,17,qaoa_transfer,stressed,64,4.536742878995344,2.993047650677492,False,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,5.1328,0.3865957442446089,0.2676213433700894,True,-7.654217087614699,modeled_qpu
routing,8,8,17,qaoa_transfer,optimistic,256,2.993047650677492,2.993047650677492,True,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.01506,0.0,0.0007852200419173837,False,-0.0007852200419173837,modeled_qpu
routing,8,8,17,qaoa_transfer,nominal,256,2.993047650677492,2.993047650677492,True,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.5378000000000001,0.0,0.028040593528762883,True,-2.028040593528763,modeled_qpu
routing,8,8,17,qaoa_transfer,stressed,256,2.993047650677492,2.993047650677492,True,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,5.1712,0.0,0.2696234980586437,True,-2.269623498058644,modeled_qpu
routing,8,8,17,qaoa_transfer,optimistic,1024,2.993047650677492,2.993047650677492,True,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.022740000000000003,0.0,0.0011856509796282408,False,-0.0011856509796282408,modeled_qpu
routing,8,8,17,qaoa_transfer,nominal,1024,2.993047650677492,2.993047650677492,True,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,0.5762,0.0,0.030042748217317165,True,-2.0300427482173173,modeled_qpu
routing,8,8,17,qaoa_transfer,stressed,1024,2.993047650677492,2.993047650677492,True,3.1208968721330166e-05,1,0.4003179082764517,0.05213944501443451,0.004136427379067853,0.16354762819012678,2.670098093072753,5.3248,0.0,0.2776321168128609,True,-2.277632116812861,modeled_qpu
routing,8,8,18,qaoa_transfer,optimistic,16,4.838609270461663,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.012660000000000001,0.453209336366,0.0005650730527894718,False,-0.4537744094187895,modeled_qpu
routing,8,8,18,qaoa_transfer,nominal,16,4.838609270461663,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.5258,0.453209336366,0.02346883184492135,False,-0.47667816821092135,modeled_qpu
routing,8,8,18,qaoa_transfer,stressed,16,4.838609270461663,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,5.1232,0.453209336366,0.22867158483815336,True,-2.6818809212041534,modeled_qpu
routing,8,8,18,qaoa_transfer,optimistic,64,3.364655130276575,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.01314,0.08634732887925421,0.0005864976235113475,False,-0.08693382650276556,modeled_qpu
routing,8,8,18,qaoa_transfer,nominal,64,3.364655130276575,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.5282,0.08634732887925421,0.023575954698530726,False,-0.10992328357778494,modeled_qpu
routing,8,8,18,qaoa_transfer,stressed,64,3.364655130276575,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,5.1328,0.08634732887925421,0.22910007625259088,True,-2.315447405131845,modeled_qpu
routing,8,8,18,qaoa_transfer,optimistic,256,3.0177344890049427,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.01506,0.0,0.0006721959063988504,False,-0.0006721959063988504,modeled_qpu
routing,8,8,18,qaoa_transfer,nominal,256,3.0177344890049427,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.5378000000000001,0.0,0.024004446112968245,False,-0.024004446112968245,modeled_qpu
routing,8,8,18,qaoa_transfer,stressed,256,3.0177344890049427,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,5.1712,0.0,0.23081404191034094,True,-2.230814041910341,modeled_qpu
routing,8,8,18,qaoa_transfer,optimistic,1024,3.0177344890049427,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.022740000000000003,0.0,0.0010149890379488617,False,-0.0010149890379488617,modeled_qpu
routing,8,8,18,qaoa_transfer,nominal,1024,3.0177344890049427,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,0.5762,0.0,0.025718411770718298,False,-0.025718411770718298,modeled_qpu
routing,8,8,18,qaoa_transfer,stressed,1024,3.0177344890049427,3.0177344890049427,True,3.087508957833052e-05,1,0.6345081402594653,0.04463452233724106,0.004142759726120483,0.16354762819012678,2.670098093072753,5.3248,0.0,0.23766990454134118,True,-2.2376699045413413,modeled_qpu
routing,8,8,19,qaoa_transfer,optimistic,16,5.055236083324982,3.9038912859779344,True,3.087497316300869e-05,1,0.21485057469077948,0.05739045583844878,0.004100248862088595,0.16354762819012678,2.670098093072753,0.012660000000000001,0.2347818763109971,0.0007265631709147617,False,-0.23550843948191186,modeled_qpu
routing,8,8,19,qaoa_transfer,nominal,16,5.055236083324982,3.9038912859779344,True,3.087497316300869e-05,1,0.21485057469077948,0.05739045583844878,0.004100248862088595,0.16354762819012678,2.670098093072753,0.5258,0.2347818763109971,0.030175901679856374,True,-2.2649577779908534,modeled_qpu
routing,8,8,19,qaoa_transfer,stressed,16,5.055236083324982,3.9038912859779344,True,3.087497316300869e-05,1,0.21485057469077948,0.05739045583844878,0.004100248862088595,0.16354762819012678,2.670098093072753,5.1232,0.2347818763109971,0.2940227833515408,True,-2.528804659662538,modeled_qpu
routing,8,8,19,qaoa_transfer,optimistic,64,4.036629326658146,3.9038912859779344,True,3.087497316300869e-05,1,0.21485057469077948,0.05739045583844878,0.004100248862088595,0.16354762819012678,2.670098093072753,0.01314,0.027067900354920134,0.000754110589717217,False,-0.027822010944637352,modeled_qpu
routing,8,8,19,qaoa_transfer,nominal,64,4.036629326658146,3.9038912859779344,True,3.087497316300869e-05,1,0.21485057469077948,0.05739045583844878,0.004100248862088595,0.16354762819012678,2.670098093072753,0.5282,0.027067900354920134,0.030313638773868647,True,-2.0573815391287886,modeled_qpu
routing,8,8,19,qaoa_transfer,stressed,64,4.036629326658146,3.9038912859779344,True,3.087497316300869e-05,1,0.21485057469077948,0.05739045583844878,0.004100248862088595,0.16354762819012678,2.670098093072753,5.1328,0.027067900354920134,0.2945737317275899,True,-2.32164163208251,modeled_qpu
routing,8,8,19,qaoa_transfer,optimistic,256,3.9038912859779344,3.9038912859779344,True,3.087497316300869e-05,1,0.21485057469077948,0.05739045583844878,0.004100248862088595,0.16354762819012678,2.670098093072753,0.01506,0.0,0.0008643002649270387,False,-0.0008643002649270387,modeled_qpu
